Marital status,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Target_Numeric,total_units_enrolled,total_units_approved,approval_rate,avg_semester_grade,evaluation_load,is_mature_student,financial_risk,scholarship_effective,enrollment_stability
1,1,1,130.0,19,37,5,5,121.3,1,0,1,0,0,21,0,2,0,1,9.4,-0.8,-3.12,Enrolled,2,10,6,0.6,12.5,22,0,0,0,0.45454545454545453
1,1,1,118.0,38,38,7,7,121.2,1,0,1,0,0,18,0,0,0,0,7.6,2.6,0.32,Enrolled,2,12,10,0.8333333333333334,12.7,15,0,0,0,0.8
1,1,1,138.0,37,37,5,9,125.1,1,0,1,0,1,19,0,0,0,0,12.7,3.7,-1.7,Dropout,0,12,11,0.9166666666666666,13.15,14,0,0,1,0.8571428571428571
1,1,1,122.0,1,1,4,9,112.9,1,0,1,0,0,22,0,0,0,0,7.6,2.6,0.32,Enrolled,2,12,7,0.5833333333333334,11.791666666666668,25,0,0,0,0.48
1,1,1,126.0,38,19,5,8,120.8,1,0,1,0,0,19,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,12,1.0,12.55952380952381,14,0,0,0,0.8571428571428571
1,1,1,121.0,38,37,9,8,114.0,1,0,0,0,0,19,0,4,0,1,9.4,-0.8,-3.12,Dropout,0,10,0,0.0,0.0,20,0,1,0,0.5
1,1,1,152.0,37,37,7,5,132.1,1,0,1,0,0,19,0,0,0,0,9.4,-0.8,-3.12,Dropout,0,12,3,0.25,11.75,21,0,0,0,0.5714285714285714
2,1,39,160.0,37,37,192,192,160.0,0,0,1,0,0,27,0,2,0,1,9.4,-0.8,-3.12,Graduate,1,10,8,0.8,13.0,20,1,0,0,0.5
1,1,1,134.0,37,37,5,5,134.0,1,0,1,0,0,22,2,0,0,0,12.7,3.7,-1.7,Graduate,1,10,10,1.0,13.2,17,0,0,0,0.5882352941176471
1,1,1,128.0,37,1,9,7,124.2,1,0,1,0,0,18,0,0,0,0,15.5,2.8,-4.06,Dropout,0,12,11,0.9166666666666666,13.071428571428571,15,0,0,0,0.8
1,1,1,125.0,38,38,5,5,115.6,1,0,1,0,0,20,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,10,0.8333333333333334,11.875,14,0,0,0,0.8571428571428571
2,0,1,130.0,37,37,9,9,128.2,0,0,1,0,0,34,3,0,2,0,9.4,-0.8,-3.12,Dropout,0,15,5,0.3333333333333333,10.5,16,1,0,0,0.9375
1,1,1,138.0,1,38,5,8,132.8,1,0,1,0,0,18,0,0,0,0,13.9,-0.3,0.79,Graduate,1,15,14,0.9333333333333333,13.070634920634921,18,0,0,0,0.8333333333333334
1,1,1,121.0,1,1,5,5,123.1,1,0,1,1,0,20,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,8,0.6666666666666666,13.5,19,0,0,0,0.631578947368421
1,1,1,134.0,1,19,5,5,125.6,1,0,1,0,0,20,0,0,0,0,12.7,3.7,-1.7,Graduate,1,10,10,1.0,16.0,12,0,0,0,0.8333333333333334
1,0,1,130.0,1,38,4,9,115.0,0,0,1,1,0,25,0,0,0,0,16.2,0.3,-0.92,Dropout,0,10,0,0.0,0.0,15,1,0,0,0.6666666666666666
1,1,1,126.0,3,19,2,9,123.6,1,0,1,1,0,18,0,0,0,0,8.9,1.4,3.51,Dropout,0,10,8,0.8,12.7,15,0,0,0,0.6666666666666666
1,1,1,148.0,1,1,9,9,141.7,0,0,0,1,0,18,0,0,0,0,8.9,1.4,3.51,Dropout,0,12,9,0.75,12.3,19,0,1,0,0.631578947368421
1,1,1,160.0,19,38,5,7,139.0,1,0,1,0,1,18,0,0,0,0,9.4,-0.8,-3.12,Dropout,0,12,5,0.4166666666666667,6.1,21,0,0,0,0.5714285714285714
1,1,1,118.0,1,19,5,4,118.0,0,0,1,0,1,19,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,10,0.8333333333333334,11.9,14,0,0,1,0.8571428571428571
1,1,1,150.0,38,19,5,5,142.0,1,0,1,0,1,19,0,0,0,0,10.8,1.4,1.74,Dropout,0,12,11,0.9166666666666666,12.366666666666667,15,0,0,1,0.8
1,1,1,140.0,1,1,5,5,143.4,0,0,1,0,1,21,3,0,2,0,13.9,-0.3,0.79,Graduate,1,12,12,1.0,13.702380952380953,13,0,0,1,0.9230769230769231
1,1,1,100.0,3,2,2,2,115.9,0,0,1,0,0,29,9,0,7,0,9.4,-0.8,-3.12,Enrolled,2,21,19,0.9047619047619048,11.727777777777778,32,1,0,0,0.65625
1,1,1,110.0,1,37,9,9,105.1,1,0,1,0,1,20,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,12,1.0,11.916666666666668,12,0,0,1,1.0
1,0,42,140.0,19,37,134,193,138.0,1,1,1,0,1,21,13,0,9,0,8.9,1.4,3.51,Graduate,1,24,21,0.875,12.663636363636364,24,0,1,1,1.0
1,0,1,133.1,37,37,9,8,114.7,0,0,1,0,0,34,2,0,1,0,10.8,1.4,1.74,Dropout,0,3,3,1.0,10.75,3,1,0,0,1.0
1,1,1,140.0,1,37,3,9,130.5,1,0,1,0,0,20,0,0,0,0,12.7,3.7,-1.7,Graduate,1,12,12,1.0,12.166666666666668,12,0,0,0,1.0
1,0,1,110.0,37,37,9,9,134.3,0,0,1,1,0,24,0,0,0,0,10.8,1.4,1.74,Dropout,0,10,1,0.1,6.0,17,0,0,0,0.5882352941176471
1,1,1,148.0,1,1,4,3,137.5,0,0,1,1,0,18,0,0,0,0,16.2,0.3,-0.92,Graduate,1,15,15,1.0,14.615873015873017,16,0,0,0,0.9375
1,1,1,137.0,1,19,4,4,125.3,0,0,1,1,0,19,0,0,0,0,7.6,2.6,0.32,Enrolled,2,14,14,1.0,12.2,14,0,0,0,1.0
1,1,1,120.0,1,19,7,7,111.3,0,0,1,1,1,18,0,0,0,0,15.5,2.8,-4.06,Enrolled,2,10,8,0.8,11.275,20,0,0,1,0.5
1,0,1,120.0,38,38,9,5,144.8,0,0,1,1,0,28,0,0,0,0,10.8,1.4,1.74,Enrolled,2,10,9,0.9,13.541666666666668,14,1,0,0,0.7142857142857143
1,0,1,130.0,1,1,9,7,152.1,0,0,1,1,0,28,0,0,0,0,11.1,0.6,2.02,Dropout,0,10,3,0.3,11.5,25,1,0,0,0.4
1,1,1,132.0,38,38,0,5,126.1,0,0,1,1,0,20,0,0,0,0,7.6,2.6,0.32,Dropout,0,12,4,0.3333333333333333,5.375,21,0,0,0,0.5714285714285714
1,1,1,130.0,1,1,7,4,136.0,1,0,1,1,0,22,0,1,0,1,9.4,-0.8,-3.12,Graduate,1,16,16,1.0,12.55375,18,0,0,0,0.8888888888888888
1,1,1,128.0,19,1,4,4,124.3,1,0,1,1,0,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,12.665714285714284,16,0,0,0,1.0
1,1,1,132.0,1,19,7,5,129.9,1,0,1,1,0,20,0,0,0,0,12.4,0.5,1.79,Enrolled,2,12,10,0.8333333333333334,12.857142857142858,18,0,0,0,0.6666666666666666
1,1,1,133.1,3,1,2,4,136.1,0,0,1,1,0,26,0,0,0,0,12.4,0.5,1.79,Dropout,0,12,2,0.16666666666666666,5.875,17,1,0,0,0.7058823529411765
1,1,1,120.0,37,37,9,9,115.1,1,0,0,1,0,21,0,0,0,0,9.4,-0.8,-3.12,Dropout,0,12,3,0.25,5.5,25,0,1,0,0.48
1,1,1,145.0,3,3,2,2,143.6,1,0,1,1,0,18,0,0,0,0,12.4,0.5,1.79,Graduate,1,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,127.0,37,38,9,7,115.8,1,0,1,1,0,18,0,0,0,0,11.1,0.6,2.02,Graduate,1,10,10,1.0,12.8,11,0,0,0,0.9090909090909091
1,1,1,135.0,19,19,4,7,149.0,1,0,1,1,0,22,14,0,15,0,11.1,0.6,2.02,Graduate,1,34,34,1.0,12.348297213622288,41,0,0,0,0.8292682926829268
2,1,19,133.1,37,37,9,9,100.0,0,0,1,1,0,36,0,0,0,0,16.2,0.3,-0.92,Dropout,0,10,0,0.0,0.0,0,1,0,0,0.0
1,1,1,125.0,38,38,9,9,133.4,1,0,1,1,1,20,0,0,0,0,13.9,-0.3,0.79,Graduate,1,12,12,1.0,11.75,16,0,0,1,0.75
1,1,1,127.0,3,4,2,2,122.8,0,0,1,1,0,20,0,0,0,0,10.8,1.4,1.74,Dropout,0,12,3,0.25,6.166666666666667,15,0,0,0,0.8
1,0,1,133.1,37,1,5,4,151.2,0,0,1,1,0,25,0,0,0,0,12.4,0.5,1.79,Dropout,0,10,7,0.7,12.5,22,1,0,0,0.45454545454545453
1,1,1,150.0,37,19,6,4,137.0,0,0,1,1,0,35,1,0,1,0,15.5,2.8,-4.06,Graduate,1,12,10,0.8333333333333334,13.316666666666666,18,1,0,0,0.6666666666666666
1,1,1,133.1,1,37,7,7,118.0,0,0,1,1,0,22,0,0,0,0,11.1,0.6,2.02,Dropout,0,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,150.0,3,39,3,7,126.4,0,0,1,1,0,26,5,0,3,0,12.4,0.5,1.79,Enrolled,2,15,14,0.9333333333333333,12.714285714285715,19,1,0,0,0.7894736842105263
1,1,39,130.0,38,38,9,5,130.0,0,1,0,1,0,20,0,0,0,0,16.2,0.3,-0.92,Dropout,0,12,6,0.5,11.9,31,0,1,0,0.3870967741935484
1,0,12,133.1,37,1,9,10,112.5,0,0,1,1,0,50,6,0,2,0,16.2,0.3,-0.92,Dropout,0,24,8,0.3333333333333333,12.416666666666668,24,1,0,0,1.0
1,1,1,125.0,19,38,9,8,118.3,0,0,1,1,0,20,0,1,0,1,10.8,1.4,1.74,Dropout,0,16,10,0.625,12.002,24,0,0,0,0.6666666666666666
1,1,1,127.0,3,1,2,8,121.4,0,0,1,1,0,20,0,0,0,0,12.4,0.5,1.79,Enrolled,2,15,13,0.8666666666666667,13.599444444444444,19,0,0,0,0.7894736842105263
1,1,3,140.0,3,19,2,10,140.0,0,0,0,1,0,35,0,0,1,0,15.5,2.8,-4.06,Dropout,0,12,6,0.5,13.1,19,1,1,0,0.631578947368421
1,1,1,110.0,3,19,4,5,109.0,0,0,1,1,1,19,0,0,0,0,15.5,2.8,-4.06,Graduate,1,12,12,1.0,13.654761904761905,15,0,0,1,0.8
2,1,1,133.1,37,37,5,7,110.0,0,0,1,1,0,43,0,1,0,0,9.4,-0.8,-3.12,Dropout,0,10,0,0.0,0.0,19,1,0,0,0.5263157894736842
1,1,1,124.0,3,38,2,1,119.8,0,0,1,1,0,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,13.867142857142856,22,0,0,0,0.7272727272727273
1,1,1,114.0,37,37,9,9,130.0,0,0,1,1,0,25,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,12,0.75,12.675,22,1,0,0,0.7272727272727273
1,1,1,155.0,1,3,5,10,167.3,1,0,1,1,0,19,0,0,0,0,13.9,-0.3,0.79,Graduate,1,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,114.0,1,19,9,9,111.9,1,0,1,1,1,20,0,0,0,0,7.6,2.6,0.32,Enrolled,2,12,12,1.0,12.25,13,0,0,1,0.9230769230769231
1,1,1,133.1,38,37,5,5,136.0,1,0,1,1,0,22,0,0,0,0,12.7,3.7,-1.7,Dropout,0,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,125.0,37,37,3,3,124.0,0,0,1,1,1,19,0,0,0,0,11.1,0.6,2.02,Dropout,0,12,11,0.9166666666666666,11.6,13,0,0,1,0.9230769230769231
2,0,1,120.0,19,37,3,9,132.9,0,0,1,1,0,32,0,0,0,0,13.9,-0.3,0.79,Dropout,0,10,8,0.8,11.041666666666668,22,1,0,0,0.45454545454545453
2,1,38,100.0,37,37,9,7,154.0,1,0,1,1,0,57,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,11,0.9166666666666666,14.183333333333334,13,1,0,0,0.9230769230769231
1,1,1,133.1,1,19,3,5,115.0,0,0,0,1,0,20,0,0,0,0,16.2,0.3,-0.92,Dropout,0,14,8,0.5714285714285714,12.087499999999999,18,0,1,0,0.7777777777777778
1,0,1,120.0,1,1,5,5,96.0,1,0,0,1,0,38,0,0,0,0,8.9,1.4,3.51,Dropout,0,10,0,0.0,0.0,10,1,1,0,1.0
2,0,1,120.0,37,3,9,3,168.2,0,0,1,1,0,45,0,0,0,0,12.4,0.5,1.79,Graduate,1,10,10,1.0,14.083333333333332,12,1,0,0,0.8333333333333334
2,1,1,110.0,37,37,9,10,140.0,0,1,0,1,0,43,0,0,0,0,10.8,1.4,1.74,Dropout,0,12,6,0.5,11.125,28,1,1,0,0.42857142857142855
1,1,1,144.0,38,1,9,9,137.4,1,0,1,1,0,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,12,1.0,13.479166666666668,14,0,0,0,0.8571428571428571
2,0,19,133.1,19,19,4,4,150.0,0,0,0,1,0,49,0,0,0,0,15.5,2.8,-4.06,Dropout,0,10,3,0.3,11.0,13,1,1,0,0.7692307692307693
2,1,19,133.1,37,38,9,7,100.5,1,0,1,1,0,43,0,0,0,0,10.8,1.4,1.74,Enrolled,2,16,14,0.875,11.635714285714286,16,1,0,0,1.0
1,0,1,133.1,37,38,9,9,148.5,0,0,1,1,0,34,0,0,0,0,11.1,0.6,2.02,Dropout,0,11,4,0.36363636363636365,6.125,11,1,0,0,1.0
1,1,1,138.0,19,19,5,5,123.3,1,1,1,1,0,18,0,0,0,0,12.4,0.5,1.79,Enrolled,2,10,9,0.9,11.892857142857142,20,0,1,0,0.5
2,0,1,120.0,38,38,1,4,138.7,0,0,1,1,0,43,0,0,0,0,10.8,1.4,1.74,Graduate,1,10,10,1.0,13.733333333333334,11,1,0,0,0.9090909090909091
1,1,1,120.0,19,1,9,8,117.2,0,0,1,1,0,21,0,0,0,0,15.5,2.8,-4.06,Dropout,0,12,4,0.3333333333333333,11.5,17,0,0,0,0.7058823529411765
2,0,1,160.0,34,34,99,99,114.3,0,0,1,1,0,40,0,0,0,1,7.6,2.6,0.32,Enrolled,2,10,7,0.7,11.75,17,1,0,0,0.5882352941176471
1,1,1,134.0,19,37,5,5,125.3,1,0,1,1,1,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,10,0.8333333333333334,12.652777777777779,17,0,0,1,0.7058823529411765
1,1,1,133.1,37,37,1,1,97.0,0,0,1,1,0,27,0,0,0,0,10.8,1.4,1.74,Enrolled,2,12,10,0.8333333333333334,10.958333333333332,14,1,0,0,0.8571428571428571
2,1,1,110.0,37,37,9,6,140.0,0,0,1,1,0,43,0,0,0,0,16.2,0.3,-0.92,Dropout,0,15,2,0.13333333333333333,6.575,20,1,0,0,0.75
1,0,1,130.0,37,37,9,9,124.0,0,0,1,1,0,31,1,0,0,0,9.4,-0.8,-3.12,Graduate,1,10,10,1.0,14.616666666666667,13,1,0,0,0.7692307692307693
1,1,39,140.0,38,1,134,134,140.0,1,1,1,1,0,26,0,0,0,0,8.9,1.4,3.51,Enrolled,2,12,0,0.0,0.0,13,1,1,0,0.9230769230769231
1,0,1,150.0,37,38,175,103,127.0,0,0,1,1,0,34,0,0,0,0,8.9,1.4,3.51,Graduate,1,10,10,1.0,16.3,10,1,0,0,1.0
4,1,19,100.0,34,34,0,0,110.0,0,0,1,1,0,30,11,1,11,1,7.6,2.6,0.32,Graduate,1,28,24,0.8571428571428571,12.52608695652174,52,1,0,0,0.5384615384615384
2,1,19,133.1,38,38,7,8,170.0,0,0,1,1,0,36,0,0,0,0,16.2,0.3,-0.92,Dropout,0,15,6,0.4,6.391666666666666,20,1,0,0,0.75
1,0,3,120.0,37,37,6,7,120.0,0,1,0,1,0,46,0,0,0,0,11.1,0.6,2.02,Dropout,0,10,1,0.1,5.0,10,1,1,0,1.0
1,1,1,133.1,1,19,5,9,130.0,0,0,1,1,0,22,0,0,0,0,7.6,2.6,0.32,Graduate,1,10,6,0.6,11.833333333333332,16,0,0,0,0.625
1,1,3,130.0,1,19,5,9,130.0,0,0,1,1,0,27,0,0,0,0,16.2,0.3,-0.92,Dropout,0,12,0,0.0,0.0,18,1,0,0,0.6666666666666666
1,1,1,126.0,1,38,141,192,122.5,1,0,1,1,0,20,0,0,0,0,8.9,1.4,3.51,Enrolled,2,10,8,0.8,11.4,16,0,0,0,0.625
1,1,1,130.0,19,38,9,8,115.7,0,0,1,1,0,20,0,0,0,0,8.9,1.4,3.51,Enrolled,2,10,8,0.8,10.5,14,0,0,0,0.7142857142857143
1,1,1,140.0,19,19,90,90,120.0,0,1,0,1,0,31,0,0,0,0,12.7,3.7,-1.7,Dropout,0,9,0,0.0,0.0,9,1,1,0,1.0
1,1,1,140.0,37,19,9,9,166.0,1,1,1,1,0,20,0,0,0,0,9.4,-0.8,-3.12,Enrolled,2,10,0,0.0,0.0,12,0,1,0,0.8333333333333334
1,1,1,145.0,1,38,90,8,132.8,1,0,0,1,0,21,0,0,0,0,10.8,1.4,1.74,Dropout,0,12,2,0.16666666666666666,6.0,10,0,1,0,1.2
1,1,1,133.1,19,19,9,7,100.0,0,0,1,1,0,21,0,0,0,3,16.2,0.3,-0.92,Dropout,0,10,6,0.6,10.875,17,0,0,0,0.5882352941176471
1,1,1,127.0,1,4,9,10,121.8,0,0,1,1,0,19,0,0,0,3,16.2,0.3,-0.92,Graduate,1,10,9,0.9,12.55,18,0,0,0,0.5555555555555556
1,1,1,114.0,19,19,4,4,109.5,1,0,1,1,1,20,0,0,0,0,8.9,1.4,3.51,Graduate,1,10,9,0.9,11.7,14,0,0,1,0.7142857142857143
1,1,1,140.0,38,1,9,4,138.3,0,0,1,1,0,18,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,12,1.0,15.583333333333332,13,0,0,0,0.9230769230769231
1,1,1,140.0,1,1,4,3,131.6,0,0,1,1,1,18,0,0,0,0,16.2,0.3,-0.92,Graduate,1,12,12,1.0,12.083333333333332,12,0,0,1,1.0
1,1,1,120.0,1,2,144,123,125.3,0,1,1,1,0,30,0,0,0,0,12.4,0.5,1.79,Enrolled,2,14,10,0.7142857142857143,13.95,21,1,1,0,0.6666666666666666
1,1,19,133.1,19,19,3,1,101.5,0,1,0,1,0,34,0,0,0,0,15.5,2.8,-4.06,Dropout,0,12,0,0.0,0.0,12,1,1,0,1.0
1,1,1,115.0,19,19,191,171,109.1,0,1,0,1,0,21,0,0,0,0,11.1,0.6,2.02,Enrolled,2,12,8,0.6666666666666666,12.825,20,0,1,0,0.6
1,1,39,123.9,37,1,9,7,123.9,0,0,1,1,0,20,2,0,5,1,16.2,0.3,-0.92,Dropout,0,16,13,0.8125,12.675,19,0,0,0,0.8421052631578947
1,1,1,157.0,37,37,9,9,143.0,0,0,1,1,0,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,14,0.875,13.4,16,0,0,0,1.0
1,1,1,127.0,1,1,4,3,126.3,1,1,1,1,0,21,0,0,0,0,16.2,0.3,-0.92,Dropout,0,0,0,0.0,0.0,0,0,1,0,0.0
2,1,1,120.0,3,1,2,2,113.3,0,0,1,1,0,26,0,0,0,0,12.4,0.5,1.79,Dropout,0,12,1,0.08333333333333333,5.0,15,1,0,0,0.8
1,1,1,130.0,38,19,7,3,119.9,1,1,1,1,0,20,0,0,0,5,9.4,-0.8,-3.12,Dropout,0,10,0,0.0,0.0,10,0,1,0,1.0
1,1,39,140.0,1,38,1,9,140.0,0,0,1,1,0,25,0,0,0,0,15.5,2.8,-4.06,Dropout,0,12,7,0.5833333333333334,11.225,30,1,0,0,0.4
1,1,1,109.0,1,1,4,4,108.0,0,0,1,1,0,19,0,0,0,0,7.6,2.6,0.32,Enrolled,2,10,0,0.0,0.0,15,0,0,0,0.6666666666666666
1,1,1,143.0,19,5,4,1,100.0,1,0,1,1,0,24,0,1,0,0,9.4,-0.8,-3.12,Dropout,0,10,4,0.4,12.333333333333332,13,0,0,0,0.7692307692307693
1,1,1,125.0,3,3,2,2,132.4,0,0,1,1,0,20,0,0,0,0,7.6,2.6,0.32,Graduate,1,10,9,0.9,12.575,12,0,0,0,0.8333333333333334
1,1,1,136.0,1,3,9,5,137.1,0,0,1,1,0,20,0,0,0,0,12.7,3.7,-1.7,Dropout,0,10,0,0.0,0.0,10,0,0,0,1.0
1,1,1,157.0,3,1,9,6,138.1,1,0,1,0,0,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,12,1.0,13.395833333333332,14,0,0,0,0.8571428571428571
4,1,1,160.0,19,3,9,2,130.0,0,0,1,0,0,25,0,0,0,0,12.7,3.7,-1.7,Enrolled,2,15,14,0.9333333333333333,11.996428571428572,29,1,0,0,0.5172413793103449
1,1,1,116.0,38,37,9,6,109.7,1,0,1,0,0,22,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,11,0.9166666666666666,14.833333333333332,13,0,0,0,0.9230769230769231
1,0,1,113.0,37,37,0,6,128.2,0,0,0,0,0,41,0,6,0,0,9.4,-0.8,-3.12,Dropout,0,12,0,0.0,0.0,18,1,1,0,0.6666666666666666
1,1,1,130.0,37,38,7,9,117.8,0,1,1,0,1,19,0,0,0,0,12.7,3.7,-1.7,Dropout,0,10,2,0.2,5.75,21,0,1,0,0.47619047619047616
1,1,1,150.0,3,3,3,4,150.0,1,0,1,0,0,21,0,0,0,0,13.9,-0.3,0.79,Graduate,1,12,11,0.9166666666666666,12.4,22,0,0,0,0.5454545454545454
1,1,1,110.0,1,1,5,5,160.0,1,1,1,0,0,30,0,0,0,0,13.9,-0.3,0.79,Dropout,0,12,12,1.0,16.547619047619047,14,1,1,0,0.8571428571428571
1,1,1,101.0,38,38,9,9,104.5,1,0,1,0,1,21,0,0,0,0,11.1,0.6,2.02,Graduate,1,15,12,0.8,13.271571428571429,18,0,0,1,0.8333333333333334
2,1,1,110.0,19,38,9,9,112.8,0,0,1,0,1,26,0,0,0,6,10.8,1.4,1.74,Enrolled,2,15,0,0.0,0.0,15,1,0,0,1.0
1,1,1,133.1,1,1,9,4,100.0,0,0,1,0,0,21,2,0,1,0,11.1,0.6,2.02,Graduate,1,13,13,1.0,14.333333333333332,17,0,0,0,0.7647058823529411
1,1,1,138.0,1,1,3,4,132.5,1,0,1,0,0,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,14.115714285714288,16,0,0,0,1.0
1,1,1,138.0,3,1,1,4,123.3,1,0,1,0,1,19,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,12,1.0,13.984126984126984,17,0,0,1,0.7058823529411765
1,1,1,141.0,1,38,9,8,128.9,1,0,1,0,1,18,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,12,1.0,13.773809523809524,17,0,0,1,0.7058823529411765
1,1,1,129.0,2,3,2,2,128.3,1,0,1,0,0,19,0,0,0,0,12.7,3.7,-1.7,Enrolled,2,10,7,0.7,11.375,19,0,0,0,0.5263157894736842
1,1,1,127.0,3,3,2,5,100.0,0,0,1,0,0,21,0,0,0,0,13.9,-0.3,0.79,Enrolled,2,12,7,0.5833333333333334,12.708333333333332,23,0,0,0,0.5217391304347826
1,1,1,133.0,19,1,9,3,120.1,1,0,1,0,1,18,0,0,0,0,13.9,-0.3,0.79,Dropout,0,10,4,0.4,11.0,29,0,0,0,0.3448275862068966
1,1,1,100.0,37,37,7,7,160.0,1,0,1,0,1,24,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,12,0.75,12.415,30,0,0,1,0.5333333333333333
1,1,1,138.0,4,5,2,2,123.0,1,0,1,0,0,21,0,0,0,0,12.7,3.7,-1.7,Enrolled,2,10,3,0.3,10.75,21,0,0,0,0.47619047619047616
1,1,39,150.0,19,19,9,9,150.0,1,0,1,0,0,23,1,0,1,0,16.2,0.3,-0.92,Graduate,1,12,11,0.9166666666666666,13.928571428571429,21,0,0,0,0.5714285714285714
1,1,1,129.0,38,19,5,7,124.0,1,0,1,0,1,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,14.312857142857142,16,0,0,1,1.0
1,1,1,130.0,4,1,2,9,120.0,0,0,0,0,0,26,0,0,0,0,11.1,0.6,2.02,Enrolled,2,12,11,0.9166666666666666,14.964285714285715,15,1,1,0,0.8
1,1,1,133.0,38,38,5,8,120.4,1,0,1,0,0,20,0,1,0,0,9.4,-0.8,-3.12,Graduate,1,10,9,0.9,12.7,15,0,0,0,0.6666666666666666
1,1,1,133.0,4,1,5,5,131.6,0,0,1,0,0,18,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,13.773809523809524,14,0,0,0,0.8571428571428571
1,1,1,107.0,2,12,3,10,104.2,1,0,1,0,0,20,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,12.154761904761905,13,0,0,0,0.9230769230769231
1,1,1,131.0,19,19,4,4,122.0,1,0,1,0,0,20,0,0,0,0,12.7,3.7,-1.7,Enrolled,2,16,14,0.875,14.014285714285714,16,0,0,0,1.0
1,1,1,118.0,1,19,4,10,110.7,1,0,1,0,0,18,0,3,0,0,12.7,3.7,-1.7,Enrolled,2,12,5,0.4166666666666667,11.833333333333334,28,0,0,0,0.42857142857142855
1,1,1,136.0,1,12,9,10,121.7,1,0,1,0,1,22,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,10,0.8333333333333334,13.399999999999999,14,0,0,1,0.8571428571428571
1,1,1,125.0,37,37,9,9,126.0,1,1,1,0,0,20,0,0,0,0,7.6,2.6,0.32,Graduate,1,14,12,0.8571428571428571,15.4,14,0,1,0,1.0
1,1,1,137.0,1,37,9,9,128.4,1,0,1,0,1,19,0,0,0,0,13.9,-0.3,0.79,Graduate,1,15,15,1.0,14.655357142857143,15,0,0,1,1.0
1,1,1,144.0,3,1,2,4,134.9,1,1,1,0,0,18,0,0,0,0,15.5,2.8,-4.06,Dropout,0,12,10,0.8333333333333334,10.928571428571429,23,0,1,0,0.5217391304347826
1,1,1,146.0,38,37,6,6,143.9,0,0,1,0,0,18,0,0,0,0,13.9,-0.3,0.79,Graduate,1,10,10,1.0,11.666666666666668,19,0,0,0,0.5263157894736842
1,1,1,145.0,37,1,9,9,145.0,1,0,1,0,1,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,10,9,0.9,14.05,12,0,0,1,0.8333333333333334
1,1,1,126.0,19,38,9,9,132.0,1,0,1,0,1,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,12,1.0,13.270833333333332,14,0,0,1,0.8571428571428571
1,0,1,141.0,34,34,0,0,136.1,0,0,1,0,0,24,0,0,0,0,7.6,2.6,0.32,Graduate,1,12,12,1.0,12.416666666666668,15,0,0,0,0.8
1,1,1,141.0,37,37,4,4,138.9,0,0,1,0,0,21,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,12,1.0,13.916666666666668,13,0,0,0,0.9230769230769231
1,1,1,133.1,1,1,3,3,102.0,1,0,1,0,1,20,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,14.119047619047619,14,0,0,1,0.8571428571428571
1,1,1,133.1,19,19,4,7,123.0,0,1,0,0,1,28,0,0,0,0,13.9,-0.3,0.79,Dropout,0,12,11,0.9166666666666666,10.916666666666668,13,1,1,1,0.9230769230769231
1,1,1,127.0,37,19,9,8,137.5,1,0,1,0,0,21,0,0,0,0,7.6,2.6,0.32,Graduate,1,12,12,1.0,13.285714285714285,15,0,0,0,0.8
